2024-10-22T13:49:18+07:00,[Alert] Player B is ping power: 74 more than 72
2024-10-22T13:49:18+07:00,------------------------------------------------
2024-10-22T13:49:19+07:00,[Player B] is power shoot: 74
2024-10-22T13:49:20+07:00,[Table] ping power : 62
2024-10-22T13:49:20+07:00,[Player A] power return : 79
2024-10-22T13:49:21+07:00,[Alert] Player A is ping power: 79 more than 62
2024-10-22T13:49:21+07:00,------------------------------------------------
2024-10-22T13:49:22+07:00,[Player A] is power shoot: 79
2024-10-22T13:49:23+07:00,[Table] ping power : 59
2024-10-22T13:49:23+07:00,[Player B] power return : 91
2024-10-22T13:49:24+07:00,[Alert] Player B is ping power: 91 more than 59
2024-10-22T13:49:24+07:00,------------------------------------------------
2024-10-22T13:49:25+07:00,[Player B] is power shoot: 91
2024-10-22T13:49:26+07:00,[Table] ping power : 70
2024-10-22T13:49:26+07:00,[Player A] power return : 90
2024-10-22T13:49:27+07:00,[Alert] Player A is ping power: 90 more than 70
2024-10-22T13:49:27+07:00,------------------------------------------------
2024-10-22T13:49:28+07:00,[Player A] is power shoot: 90
2024-10-22T13:49:29+07:00,[Table] ping power : 64
2024-10-22T13:49:29+07:00,[Player B] power return : 57
2024-10-22T13:49:30+07:00,[Player B] is power: 57 less than 64
2024-10-22T13:49:30+07:00,[Alert] Player A wins!
2024-10-22T13:49:30+07:00,------------------- Game Over -------------------
2024-10-22T13:50:08+07:00,------------------ New Match 2 ------------------
2024-10-22T13:50:08+07:00,Player A & Player B on the court
2024-10-22T13:50:10+07:00,[Player A] is power shoot: 77
2024-10-22T13:50:11+07:00,[Table] ping power : 63
2024-10-22T13:50:11+07:00,[Player B] power return : 65
2024-10-22T13:50:12+07:00,[Alert] Player B is ping power: 65 more than 63
2024-10-22T13:50:12+07:00,------------------------------------------------
2024-10-22T13:50:13+07:00,[Player B] is power shoot: 65
2024-10-22T13:50:14+07:00,[Table] ping power : 50
2024-10-22T13:50:14+07:00,[Player A] power return : 91
2024-10-22T13:50:15+07:00,[Alert] Player A is ping power: 91 more than 50
2024-10-22T13:50:15+07:00,------------------------------------------------
2024-10-22T13:50:16+07:00,[Player A] is power shoot: 91
2024-10-22T13:50:17+07:00,[Table] ping power : 70
2024-10-22T13:50:17+07:00,[Player B] power return : 100
2024-10-22T13:50:18+07:00,[Alert] Player B is ping power: 100 more than 70
2024-10-22T13:50:18+07:00,------------------------------------------------
2024-10-22T13:50:19+07:00,[Player B] is power shoot: 100
2024-10-22T13:50:20+07:00,[Table] ping power : 81
2024-10-22T13:50:20+07:00,[Player A] power return : 82
2024-10-22T13:50:21+07:00,[Alert] Player A is ping power: 82 more than 81
2024-10-22T13:50:21+07:00,------------------------------------------------
2024-10-22T13:50:22+07:00,[Player A] is power shoot: 82
2024-10-22T13:50:23+07:00,[Table] ping power : 61
2024-10-22T13:50:23+07:00,[Player B] power return : 92
2024-10-22T13:50:24+07:00,[Alert] Player B is ping power: 92 more than 61
2024-10-22T13:50:24+07:00,------------------------------------------------
2024-10-22T13:50:25+07:00,[Player B] is power shoot: 92
2024-10-22T13:50:26+07:00,[Table] ping power : 75
2024-10-22T13:50:26+07:00,[Player A] power return : 63
2024-10-22T13:50:27+07:00,[Player A] is power: 63 less than 75
2024-10-22T13:50:27+07:00,[Alert] Player B wins!
2024-10-22T13:50:27+07:00,------------------- Game Over -------------------
2024-10-22T13:51:34+07:00,------------------ New Match 3 ------------------
2024-10-22T13:51:34+07:00,Player A & Player B on the court
2024-10-22T13:51:36+07:00,[Player A] is power shoot: 65
2024-10-22T13:51:37+07:00,[Table] ping power : 52
2024-10-22T13:51:37+07:00,[Player B] power return : 52
2024-10-22T13:51:38+07:00,[Player B] is power: 52 less than 52
2024-10-22T13:51:38+07:00,[Alert] Player A wins!
2024-10-22T13:51:38+07:00,------------------- Game Over -------------------
2024-10-22T13:52:51+07:00,------------------ New Match 1 ------------------
2024-10-22T13:52:51+07:00,Player A & Player B on the court
2024-10-22T13:52:53+07:00,[Player A] is power shoot: 71
2024-10-22T13:52:54+07:00,[Table] ping power : 52
2024-10-22T13:52:54+07:00,[Player B] power return : 71
2024-10-22T13:52:55+07:00,[Alert] Player B is ping power: 71 more than 52
2024-10-22T13:52:55+07:00,------------------------------------------------
2024-10-22T13:52:56+07:00,[Player B] is power shoot: 71
2024-10-22T13:52:57+07:00,[Table] ping power : 59
2024-10-22T13:52:57+07:00,[Player A] power return : 100
2024-10-22T13:52:58+07:00,[Alert] Player A is ping power: 100 more than 59
2024-10-22T13:52:58+07:00,------------------------------------------------
2024-10-22T13:52:59+07:00,[Player A] is power shoot: 100
2024-10-22T13:53:00+07:00,[Table] ping power : 83
2024-10-22T13:53:00+07:00,[Player B] power return : 94
2024-10-22T13:53:01+07:00,[Alert] Player B is ping power: 94 more than 83
2024-10-22T13:53:01+07:00,------------------------------------------------
2024-10-22T13:53:02+07:00,[Player B] is power shoot: 94
2024-10-22T13:53:03+07:00,[Table] ping power : 77
2024-10-22T13:53:03+07:00,[Player A] power return : 83
2024-10-22T13:53:04+07:00,[Alert] Player A is ping power: 83 more than 77
2024-10-22T13:53:04+07:00,------------------------------------------------
2024-10-22T13:53:05+07:00,[Player A] is power shoot: 83
2024-10-22T13:53:06+07:00,[Table] ping power : 72
2024-10-22T13:53:06+07:00,[Player B] power return : 74
2024-10-22T13:53:07+07:00,[Alert] Player B is ping power: 74 more than 72
2024-10-22T13:53:07+07:00,------------------------------------------------
2024-10-22T13:53:08+07:00,[Player B] is power shoot: 74
2024-10-22T13:53:09+07:00,[Table] ping power : 62
2024-10-22T13:53:09+07:00,[Player A] power return : 79
2024-10-22T13:53:10+07:00,[Alert] Player A is ping power: 79 more than 62
2024-10-22T13:53:10+07:00,------------------------------------------------
2024-10-22T13:53:11+07:00,[Player A] is power shoot: 79
2024-10-22T13:53:12+07:00,[Table] ping power : 59
2024-10-22T13:53:12+07:00,[Player B] power return : 91
2024-10-22T13:53:13+07:00,[Alert] Player B is ping power: 91 more than 59
2024-10-22T13:53:13+07:00,------------------------------------------------
2024-10-22T13:53:14+07:00,[Player B] is power shoot: 91
2024-10-22T13:53:15+07:00,[Table] ping power : 70
2024-10-22T13:53:15+07:00,[Player A] power return : 90
2024-10-22T13:53:16+07:00,[Alert] Player A is ping power: 90 more than 70
2024-10-22T13:53:16+07:00,------------------------------------------------
2024-10-22T13:53:17+07:00,[Player A] is power shoot: 90
2024-10-22T13:53:18+07:00,[Table] ping power : 64
2024-10-22T13:53:18+07:00,[Player B] power return : 57
2024-10-22T13:53:19+07:00,[Player B] is power: 57 less than 64
2024-10-22T13:53:19+07:00,[Alert] Player A wins!
2024-10-22T13:53:19+07:00,------------------- Game Over -------------------
2024-10-22T13:53:23+07:00,------------------ New Match 2 ------------------
2024-10-22T13:53:23+07:00,Player A & Player B on the court
2024-10-22T13:53:25+07:00,[Player A] is power shoot: 77
2024-10-22T13:53:26+07:00,[Table] ping power : 63
2024-10-22T13:53:26+07:00,[Player B] power return : 65
2024-10-22T13:53:27+07:00,[Alert] Player B is ping power: 65 more than 63
2024-10-22T13:53:27+07:00,------------------------------------------------
2024-10-22T13:53:28+07:00,[Player B] is power shoot: 65
2024-10-22T13:53:29+07:00,[Table] ping power : 50
2024-10-22T13:53:29+07:00,[Player A] power return : 91
2024-10-22T13:53:30+07:00,[Alert] Player A is ping power: 91 more than 50
2024-10-22T13:53:30+07:00,------------------------------------------------
2024-10-22T13:53:31+07:00,[Player A] is power shoot: 91
2024-10-22T13:53:32+07:00,[Table] ping power : 70
2024-10-22T13:53:32+07:00,[Player B] power return : 100
2024-10-22T13:53:33+07:00,[Alert] Player B is ping power: 100 more than 70
2024-10-22T13:53:33+07:00,------------------------------------------------
2024-10-22T13:53:34+07:00,[Player B] is power shoot: 100
2024-10-22T13:53:35+07:00,[Table] ping power : 81
2024-10-22T13:53:35+07:00,[Player A] power return : 82
2024-10-22T13:53:36+07:00,[Alert] Player A is ping power: 82 more than 81
2024-10-22T13:53:36+07:00,------------------------------------------------
2024-10-22T13:53:37+07:00,[Player A] is power shoot: 82
2024-10-22T13:53:38+07:00,[Table] ping power : 61
2024-10-22T13:53:38+07:00,[Player B] power return : 92
2024-10-22T13:53:39+07:00,[Alert] Player B is ping power: 92 more than 61
2024-10-22T13:53:39+07:00,------------------------------------------------
2024-10-22T13:53:40+07:00,[Player B] is power shoot: 92
2024-10-22T13:53:41+07:00,[Table] ping power : 75
2024-10-22T13:53:41+07:00,[Player A] power return : 63
2024-10-22T13:53:42+07:00,[Player A] is power: 63 less than 75
2024-10-22T13:53:42+07:00,[Alert] Player B wins!
2024-10-22T13:53:42+07:00,------------------- Game Over -------------------
